Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2401558.931389,2234910.860781,1764139.876278,30.146802
1,2417616.086690,2267805.523084,2117073.033687,30.146802
2,2417616.086690,2323206.978898,2161553.681496,30.146802
3,2417616.086690,2347052.047220,2175809.287567,30.146802
4,2426195.521172,2360775.370572,2282113.779531,30.146802
5,2471058.865640,2390717.122445,2301976.427800,30.146803
6,2471058.865640,2401331.809847,2318729.728244,30.146803
7,2472522.508562,2404329.658416,2329737.856027,30.146803
8,2523748.599841,2428784.690849,2357531.767959,30.146803
9,2523748.599841,2472120.917040,2370179.430279,30.146803
10,2523748.599841,2479476.464207,2443842.815722,30.146803
11,2525683.130837,2488214.128676,2430623.941900,30.146803
12,2525683.130837,2491962.928769,2412173.623854,30.146803
13,2531021.297030,2489048.102202,2379136.991590,30.146803
14,2531021.297030,2483264.784640,2380569.436689,30.146803
15,2538229.525415,2490205.590030,2373337.323820,30.146803
16,2541825.770537,2506548.674207,2447629.000152,30.146803
17,2541825.770537,2512495.215949,2420456.763656,30.146808
18,2542827.006395,2513374.406717,2470857.292866,30.146808
19,2549029.179848,2513685.795416,2423477.960226,30.146809
20,2549029.179848,2519678.107610,2425363.862020,30.146809
21,2549029.179848,2521223.680047,2450083.545147,30.146809
22,2551215.316624,2521755.688338,2476409.565251,30.146809
23,2551215.316624,2528559.127623,2449599.419525,30.146809
24,2558230.855565,2532374.114256,2491544.932264,30.146809
25,2558230.855565,2526997.020356,2480975.322040,30.146809
26,2558230.855565,2528599.433693,2474437.530689,30.146809
27,2558230.855565,2529515.228978,2489158.549820,30.146809
28,2564914.452847,2531120.405626,2451724.001457,30.146809
29,2564914.452847,2534236.467946,2508376.555225,30.146809
30,2565165.645963,2538589.744989,2494506.705250,30.146809
31,2565165.645963,2536120.695759,2468233.609094,30.146809
32,2574447.482062,2545747.479067,2470243.397231,30.146809
33,2574447.482062,2547359.803576,2507054.918829,30.146809
34,2579112.122056,2545125.244331,2414789.777178,30.146809
35,2581576.309829,2546109.052148,2489566.344420,30.146810
36,2581576.309829,2552901.629213,2478249.844601,30.146810
37,2582069.579022,2546021.890284,2467741.547241,30.146810
38,2582069.579022,2553817.588406,2458310.095855,30.146810
39,2582069.579022,2561729.957397,2505979.411273,30.146810
40,2584302.259713,2561182.188471,2514332.716835,30.146810
41,2584302.259713,2562969.727086,2528139.428004,30.146810
42,2584302.259713,2563262.540704,2509957.223032,30.146810
43,2590452.783595,2566587.383851,2533000.244781,30.146810
44,2590452.783595,2561274.051689,2491747.317260,30.146810
45,2590452.783595,2563805.016442,2507807.068525,30.146810
46,2590452.783595,2562371.808860,2494692.839795,30.146810
47,2590452.783595,2564433.470601,2529293.650952,30.146810
48,2590452.783595,2563234.241248,2490291.505804,30.146810
49,2590452.783595,2558722.512054,2458071.071984,30.146810
